Id,SalePrice
1461,124188.324612
1462,154387.506956
1463,179443.158251
1464,184949.457927
1465,197595.701502
1466,179152.553177
1467,171000.509141
1468,170706.424906
1469,189149.515557
1470,120188.869572
1471,199232.546874
1472,94876.803771
1473,95625.7768803
1474,149501.054682
1475,138547.638981
1476,370432.073382
1477,246571.710766
1478,303410.30265
1479,261919.825223
1480,464200.389741
1481,312384.913867
1482,207814.072533
1483,176165.364408
1484,174664.26364
1485,180642.396522
1486,193783.435785
1487,319507.739683
1488,229623.271597
1489,205074.14008
1490,205696.880606
1491,192602.434878
1492,97510.8720486
1493,176770.509395
1494,296114.414287
1495,293895.929173
1496,233140.86463
1497,189065.505156
1498,158545.030957
1499,156448.779078
1500,154594.763021
1501,174522.433965
1502,162600.960041
1503,281581.903511
1504,232632.258158
1505,220533.828172
1506,182663.120724
1507,220680.061956
1508,201073.843191
1509,162256.559631
1510,149653.36131
1511,153151.315175
1512,169268.488879
1513,152105.290332
1514,157606.679958
1515,179322.328599
1516,157300.539092
1517,157707.82416
1518,129985.536546
1519,218429.02836
1520,135108.506644
1521,140654.340127
1522,166284.797238
1523,114987.71386
1524,123347.214773
1525,122358.726472
1526,122385.572159
1527,105199.301001
1528,132048.098608
1529,145737.197431
1530,173067.432133
1531,116248.699637
1532,104463.360773
1533,142785.2587
1534,119398.006999
1535,149401.295378
1536,114563.94306
1537,69048.5302894
1538,163057.713854
1539,203626.717761
1540,104290.595658
1541,143875.395255
1542,140542.159584
1543,203242.294651
1544,83356.0795814
1545,105080.540649
1546,127531.463123
1547,132567.253658
1548,134187.475274
1549,113928.146982
1550,138496.024821
1551,113604.842231
1552,134539.820597
1553,139436.564174
1554,113012.678815
1555,162225.098068
1556,90559.3595291
1557,117330.515175
1558,91350.8699997
1559,90622.9828474
1560,143822.93921
1561,134907.089514
1562,128074.84076
1563,122465.029841
1564,160448.209016
1565,153127.658072
1566,224773.110243
1567,78081.3742941
1568,223316.55769
1569,130787.715492
1570,128577.472264
1571,126938.129045
1572,144592.96551
1573,236784.999952
1574,115344.033955
1575,214035.607787
1576,220978.218299
1577,198176.809738
1578,150921.202312
1579,142437.690937
1580,193946.070602
1581,144652.528953
1582,127461.224405
1583,313197.904199
1584,229892.307305
1585,138885.042925
1586,68449.8173784
1587,104841.0918
1588,149525.770469
1589,98820.0226598
1590,132767.120483
1591,100906.277478
1592,121532.864413
1593,121067.401788
1594,120500.111582
1595,111412.222619
1596,227349.735032
1597,170048.905332
1598,197627.876052
1599,189529.014843
1600,178680.566621
1601,72630.8567566
1602,109643.619271
1603,82306.4802698
1604,275036.55923
1605,246812.803216
1606,168228.749594
1607,166757.331162
1608,217614.250134
1609,195849.71086
1610,157209.252063
1611,145317.81765
1612,161598.746384
1613,163655.194244
1614,123019.593384
1615,87613.6393735
1616,80183.2595986
1617,90621.2086795
1618,126962.301373
1619,134918.929324
1620,147019.460222
1621,137324.058668
1622,147907.842263
1623,275368.401996
1624,209133.9957
1625,124494.30075
1626,172694.918549
1627,188868.300213
1628,281587.097164
1629,177778.94405
1630,329052.012072
1631,221449.3471
1632,248491.860164
1633,173216.274937
1634,181645.982124
1635,177135.34716
1636,156734.550934
1637,185034.814294
1638,203462.618232
1639,183633.840949
1640,253318.127247
1641,184409.977468
1642,231266.625021
1643,221733.997921
1644,228636.714638
1645,183338.23233
1646,155092.260868
1647,162367.388725
1648,139491.003311
1649,140737.091734
1650,119005.589297
1651,122528.243654
1652,94277.0853202
1653,98587.9427788
1654,150801.205309
1655,153065.654571
1656,146853.183495
1657,150545.311868
1658,149919.588159
1659,136665.005773
1660,150634.788038
1661,431055.278988
1662,386706.936027
1663,372207.036274
1664,432225.856463
1665,312436.393467
1666,330137.550556
1667,358699.319562
1668,334940.283282
1669,309357.532595
1670,340269.421383
1671,261883.688458
1672,459953.534659
1673,292135.476868
1674,247941.908922
1675,187722.497263
1676,191113.400936
1677,215233.692827
1678,461626.76958
1679,384261.121574
1680,315484.512048
1681,245611.879535
1682,310050.055164
1683,186226.087863
1684,172354.749636
1685,174246.590846
1686,167290.328146
1687,171726.267187
1688,185271.693943
1689,189974.037628
1690,188771.801635
1691,180324.024612
1692,268272.939312
1693,171865.16745
1694,183771.693186
1695,169983.587654
1696,268996.009158
1697,172174.273311
1698,336519.262275
1699,315068.992828
1700,243670.40444
1701,263903.112251
1702,246705.0598
1703,246449.449398
1704,284685.863797
1705,230356.240562
1706,405556.899297
1707,217216.133896
1708,213327.185191
1709,273526.299585
1710,217349.720216
1711,270385.922001
1712,239482.416708
1713,264109.160884
1714,223651.309374
1715,204113.904061
1716,178498.239399
1717,171392.367342
1718,130532.313326
1719,206192.356114
1720,245569.549099
1721,167452.533968
1722,124744.793745
1723,155810.544196
1724,206647.140887
1725,233828.291523
1726,185676.714718
1727,164036.75466
1728,186042.304331
1729,167205.918386
1730,159337.042795
1731,122170.187915
1732,130706.275978
1733,122957.998382
1734,128578.467312
1735,129984.796252
1736,113163.105512
1737,329429.133138
1738,228033.357603
1739,260860.313908
1740,188494.7978
1741,175981.904202
1742,172376.5861
1743,176092.795672
1744,309167.750703
1745,233481.030847
1746,236146.387777
1747,219333.61462
1748,208026.948415
1749,156373.121703
1750,141321.414393
1751,238116.994692
1752,121058.201041
1753,144813.466153
1754,207155.623953
1755,166236.402972
1756,121767.359533
1757,120214.275184
1758,146955.956672
1759,166685.497737
1760,162104.755198
1761,150826.053894
1762,175233.420429
1763,174284.682746
1764,117076.029885
1765,167199.595593
1766,173929.001662
1767,201364.040333
1768,139354.627034
1769,168981.49697
1770,143580.080861
1771,132736.138977
1772,136822.868184
1773,135195.769265
1774,132374.128309
1775,134416.678279
1776,122876.771024
1777,113398.385739
1778,133004.243859
1779,114877.719369
1780,179696.870781
1781,130607.177967
1782,94248.7196796
1783,132604.583452
1784,96702.652883
1785,118465.089971
1786,139874.171824
1787,167632.620247
1788,60976.2673181
1789,95978.036442
1790,82913.7872604
1791,169461.90743
1792,155520.296987
1793,131572.575207
1794,144907.250752
1795,137440.387992
1796,122734.737585
1797,115140.333251
1798,123296.276106
1799,112892.801371
1800,126439.728774
1801,127190.672557
1802,152711.285926
1803,151271.596363
1804,138958.453589
1805,135116.589851
1806,116638.238924
1807,139086.19587
1808,122048.94647
1809,122527.51794
1810,139249.799424
1811,104647.920686
1812,110503.352185
1813,122328.510443
1814,97090.8367269
1815,59421.6494288
1816,99800.6210273
1817,113682.162564
1818,132997.536066
1819,116962.816611
1820,66839.2778713
1821,119501.850339
1822,146001.044224
