Id,SalePrice
1461,118113.146107
1462,152846.170517
1463,181755.350754
1464,197458.445245
1465,198982.910886
1466,165792.464425
1467,179338.909754
1468,160497.149424
1469,190228.334433
1470,120696.433757
1471,177939.890106
1472,96759.1648657
1473,94176.3356932
1474,143017.008641
1475,104594.690897
1476,356664.785715
1477,246342.898758
1478,303660.493856
1479,299626.996288
1480,464287.31466
1481,341766.920948
1482,214016.757433
1483,179713.034447
1484,162580.951625
1485,199246.92721
1486,192469.796368
1487,346664.58526
1488,242435.945582
1489,189834.636851
1490,243962.43716
1491,195858.433832
1492,91930.5147968
1493,185291.153969
1494,301481.666021
1495,293178.093307
1496,234250.003919
1497,177462.867562
1498,181550.638044
1499,170031.505223
1500,158052.651587
1501,174655.207442
1502,146016.768014
1503,291107.739981
1504,242364.203225
1505,227993.355428
1506,187419.589019
1507,235926.588372
1508,205174.470712
1509,160042.934619
1510,145454.549913
1511,157768.529598
1512,173322.502189
1513,150396.287564
1514,157339.101641
1515,187150.421813
1516,156265.091449
1517,169503.956948
1518,130817.544124
1519,206657.037939
1520,128622.654228
1521,128856.766559
1522,174917.852923
1523,110429.42736
1524,124089.772556
1525,117981.741137
1526,108728.21497
1527,106647.615838
1528,135389.423597
1529,153598.757984
1530,191472.379155
1531,106737.15312
1532,99243.8632189
1533,145185.801325
1534,127097.385152
1535,144037.247062
1536,109331.173234
1537,59006.4999327
1538,152823.111489
1539,190523.165276
1540,91093.5902627
1541,140461.92595
1542,138049.135668
1543,177295.653858
1544,89326.4601948
1545,116416.761204
1546,140951.864827
1547,132127.797566
1548,138954.972553
1549,120337.60837
1550,138612.183869
1551,107312.592104
1552,133180.176005
1553,143107.443609
1554,116599.528012
1555,158389.554436
1556,86532.0384575
1557,107575.789003
1558,106054.906158
1559,69818.2079338
1560,130183.057722
1561,119828.800078
1562,130238.145528
1563,118322.115671
1564,155069.044772
1565,153002.998542
1566,238497.499809
1567,77877.3938716
1568,248376.342055
1569,130221.019151
1570,138304.895747
1571,111541.301639
1572,137631.23146
1573,222398.434057
1574,117875.455209
1575,234006.050776
1576,245464.658962
1577,176654.006013
1578,149208.074538
1579,149361.39868
1580,200039.245092
1581,155652.478436
1582,127094.709245
1583,282329.103926
1584,214016.926877
1585,136703.823495
1586,69629.2459416
1587,109486.595827
1588,148065.151773
1589,96563.6934786
1590,129524.10902
1591,91698.1921002
1592,115843.209244
1593,135096.540756
1594,121369.915307
1595,106235.013011
1596,208590.667844
1597,200618.508556
1598,230205.121694
1599,170780.569234
1600,165235.129268
1601,65484.9511295
1602,114982.501082
1603,75726.3546831
1604,260357.788829
1605,240493.105434
1606,166477.696652
1607,179337.949191
1608,221022.344409
1609,180611.236336
1610,151710.367508
1611,134302.385508
1612,170481.306456
1613,166020.371673
1614,126493.392799
1615,92156.7513296
1616,78498.0720786
1617,93097.099106
1618,131293.29234
1619,142192.064071
1620,148574.747955
1621,131508.725964
1622,144504.236799
1623,258565.162768
1624,209835.561657
1625,117106.861638
1626,174135.504297
1627,194443.633604
1628,279751.152562
