Id,SalePrice
1461,121086.70153192752
1462,157941.03771344718
1463,182930.69998873936
1464,191937.18762566947
1465,191696.2754577405
1466,175530.54094034218
1467,174650.11717760225
1468,169140.25173239945
1469,187600.17453103283
1470,124637.17797682439
1471,195985.354937597
1472,95833.16959095786
1473,96135.71507255668
1474,153040.97615351545
1475,113535.64815207431
1476,377887.1785615819
1477,247911.15077744977
1478,288972.08023985865
1479,269863.8503171526
1480,469759.6314045029
1481,337460.31772790704
1482,207341.4945095167
1483,179466.44253032672
1484,167528.74665360106
1485,184362.40503670182
1486,197418.21702509388
1487,340074.4178409191
1488,238718.2605977716
1489,197338.3751870265
1490,221213.36879692093
1491,193062.30422401696
1492,92646.75952366281
1493,178327.46541961472
1494,299550.5881401187
1495,292997.19525710796
1496,228084.14441032553
1497,182070.21304704374
1498,162339.54756766467
1499,158772.70256780987
1500,157275.20076278178
1501,177898.397540649
1502,153523.66715693567
1503,282726.2574147624
1504,236118.65866893236
1505,221388.18533043153
1506,183571.26710902562
1507,247894.63403509994
1508,199637.63385090526
1509,158529.23680023814
1510,148185.10449552682
1511,148301.98141823028
1512,172402.8921188706
1513,148334.0252575659
1514,160214.2350161809
1515,196090.02876338866
1516,151902.8432124256
1517,158728.0808702142
1518,136056.01722555264
1519,215737.12393386575
1520,133751.03040634794
1521,135407.77201371067
1522,170320.94094351114
1523,117759.13902955371
1524,125044.59193796944
1525,124344.4290135762
1526,120432.3881625273
1527,109269.18296180053
1528,130564.95068082
1529,148836.7645547926
1530,174141.58926101858
1531,117236.54868874112
1532,102545.61992206583
1533,150787.55679931986
1534,119413.90201716013
1535,149830.1987259175
1536,114275.24437715187
1537,68467.1590141737
1538,152393.66636775946
1539,188741.41736209096
1540,100608.85219527273
1541,140088.14968240733
1542,146070.80322387075
1543,200302.75205809867
1544,85138.6615012576
1545,109640.11160074509
1546,130282.02316233199
1547,133382.37466810364
1548,135891.8818851254
1549,110353.06931759507
1550,140260.50153148052
1551,113830.69093049128
