Id,SalePrice
1461,116498.42878699672
1462,153519.1428198786
1463,186763.4565629521
1464,200302.3929051968
1465,199681.1327775552
1466,174264.85380127735
1467,180222.42374988028
1468,162002.05175337085
1469,196922.00216897702
1470,119418.833285351
1471,189071.62814327813
1472,98809.14097467544
1473,96176.94564191773
1474,145377.64136035813
1475,105024.6300001866
1476,360410.9123873804
1477,244771.26160806025
1478,297079.1889417798
1479,305054.47108387697
1480,462388.8888017765
1481,328424.0190272009
1482,212916.62211711102
1483,186267.86828238546
1484,161555.16922180838
1485,189209.07832409968
1486,198459.00008584146
1487,335138.23615440377
1488,238251.51301748358
1489,193077.99406131628
1490,249712.9840852557
1491,198219.7268821197
1492,93185.79050552103
1493,192363.06720820835
1494,298400.2207361156
1495,289402.8626035195
1496,238382.61139663032
1497,180400.89251218238
1498,169398.22745927642
1499,161103.8193305073
1500,158577.37322696677
1501,177736.91957151121
1502,146417.4174649785
1503,279475.30285336456
1504,239883.7441123277
1505,228594.9835179339
1506,190217.36985217663
1507,248814.21977024854
1508,203431.27938488906
1509,162898.07155026082
1510,143465.79391107248
1511,151573.38505731625
1512,179883.82042426523
1513,147502.8975194202
1514,151140.24158459448
1515,202341.74256878768
1516,155217.79527108773
1517,174892.24731569778
1518,133365.71475891865
1519,210745.05837792184
1520,125975.22615936262
1521,131800.84823198686
1522,181282.44276851212
1523,111438.40357904961
1524,124649.8288932964
1525,120030.79223138637
1526,109608.00809045363
1527,109113.46487523608
1528,139109.14121708839
1529,151228.72328494993
1530,184659.11208800046
1531,106966.33579827474
1532,99206.17186865603
1533,154606.25149161054
1534,128003.50560552705
1535,153333.4024764447
1536,110620.79037798251
1537,57868.818772469094
1538,141496.61085084654
1539,185185.92492590038
1540,100675.58783971367
1541,137802.49448853
1542,145772.48474207486
1543,183210.2982752885
1544,89641.42788524863
1545,112536.75144529037
1546,137780.19981207277
1547,128627.15724467821
1548,139080.90427958086
1549,121278.18356932572
1550,136938.4153765458
1551,108576.53339829064
1552,134353.51970123974
1553,148808.43284282935
1554,117683.98591963196
1555,158448.42249029665
1556,84553.33402818665
1557,110069.05623502476
1558,102451.13386869806
1559,60380.69111049952
1560,138668.08510491435
1561,127246.42636609082
1562,131984.71447581702
1563,118948.10494294346
1564,156328.895583469
1565,156845.96562438374
1566,235828.48058911547
1567,78906.53163142577
1568,230204.03707710872
1569,130687.683840132
1570,136896.60578099787
1571,128591.34266659904
1572,141961.2444514191
1573,234521.46301775513
1574,125352.75352932802
1575,234408.53441256055
1576,256060.0425331422
1577,179710.4360310061
1578,144800.20443554575
1579,148042.89894544426
1580,195850.48424596997
1581,159005.1863157588
1582,124196.82411966787
1583,277496.4722307279
1584,217438.6677354052
1585,136366.05037849187
1586,62121.36480597536
1587,99571.92509379447
1588,153205.33131278786
1589,98684.12032366286
1590,134688.80659383873
1591,91554.69608208619
1592,125834.4895861235
1593,125064.84963106462
1594,127962.75809612313
1595,102858.32466092372
1596,223628.4393582756
1597,197745.55706963927
1598,224722.17739121188
1599,163837.15058339373
1600,157889.0565118313
1601,64392.48163878812
1602,118169.72956166686
1603,72967.64265924506
1604,267723.5804027448
1605,236683.37266004697
1606,170949.55573023699
1607,174997.29490851858
1608,220352.3575151472
1609,181838.05637420327
1610,151614.28823597374
1611,141615.39953512198
1612,178801.2675032987
1613,168057.60201415446
1614,132529.70145126252
1615,95368.76409160916
1616,80263.19868900784
1617,95903.13740712596
1618,124586.21594364512
1619,137955.4617379315
1620,143574.55753571907
1621,143821.6487593462
1622,143032.14572131296
1623,259949.9546186456
1624,217766.34093468986
1625,114462.2439866799
1626,173775.07226763017
1627,196655.93729311746
1628,282853.6284699777
1629,179122.16416809935
1630,338087.0929870177
1631,229382.20341910265
1632,241545.11196244316
1633,172472.3434090654
1634,189024.44501109797
1635,175342.9206033298
1636,156216.46974926646
1637,205484.3108520827
1638,176230.81573960962
1639,194974.6531555159
1640,248886.5017282788
1641,185714.5093028583
1642,251436.2345387383
1643,211733.0813620913
1644,236732.02794748032
1645,198723.2368237561
1646,160792.39879344372
