Id,SalePrice
1461,97615.140625
1462,154915.0625
1463,178057.359375
1464,193808.71875
1465,187840.078125
1466,169516.0
1467,180018.859375
1468,167481.328125
1469,181983.21875
1470,119354.90625
1471,183439.40625
1472,94102.484375
1473,92549.671875
1474,149598.9375
1475,111228.65625
1476,390285.25
1477,250941.859375
1478,308475.375
1479,266444.40625
1480,596359.25
1481,337628.96875
1482,211879.90625
1483,174220.34375
1484,167095.25
1485,196084.109375
1486,195175.34375
1487,335670.875
1488,233510.75
1489,203888.25
1490,234890.84375
1491,194308.03125
1492,92627.640625
1493,182367.0
1494,299432.25
1495,291568.1875
1496,235467.25
1497,175243.0
1498,166065.015625
1499,165781.296875
1500,155437.46875
1501,175204.0625
1502,148568.296875
1503,311129.375
1504,236102.03125
1505,225971.125
1506,183550.703125
1507,250025.515625
1508,199644.0
1509,156427.125
1510,150850.21875
1511,146693.109375
1512,176005.75
1513,147323.71875
1514,165076.875
1515,183774.375
1516,157925.03125
1517,161424.703125
1518,134105.40625
1519,214740.28125
1520,126165.59375
1521,134387.203125
1522,181961.875
1523,109744.03125
1524,125245.1328125
1525,126669.90625
1526,112656.203125
1527,106717.265625
1528,125564.09375
1529,151276.09375
1530,173177.71875
1531,112626.4453125
1532,95473.15625
1533,148612.796875
1534,130581.234375
1535,150572.6875
1536,107850.0859375
1537,52880.6953125
1538,149082.8125
1539,184067.46875
1540,98012.15625
1541,144413.453125
1542,142705.796875
1543,204311.609375
1544,84340.4296875
1545,109199.1640625
1546,126910.1640625
1547,135967.828125
1548,134803.984375
1549,114438.484375
1550,135557.78125
1551,113235.0546875
1552,139974.03125
1553,145695.96875
1554,119368.796875
1555,160962.453125
1556,86520.46875
1557,108465.5703125
1558,99348.1171875
1559,65157.59375
1560,127564.2109375
1561,132319.09375
1562,131432.9375
1563,109824.859375
1564,143274.859375
1565,143658.921875
1566,238145.1875
1567,77477.390625
1568,228204.15625
1569,147384.4375
1570,136450.796875
1571,129876.7890625
1572,146577.046875
1573,247071.609375
1574,122209.9375
1575,224217.515625
1576,253700.9375
1577,181623.28125
1578,141762.78125
1579,147980.75
1580,191459.25
1581,154834.28125
1582,123127.578125
1583,314899.28125
1584,217987.625
1585,139212.671875
1586,63135.16796875
1587,102446.1875
1588,144354.109375
1589,103381.8203125
1590,136678.3125
1591,93477.6171875
1592,122726.40625
1593,123813.25
1594,134111.9375
1595,102440.71875
1596,230862.234375
1597,181107.671875
1598,201009.03125
1599,173062.3125
1600,158511.984375
1601,53346.3515625
1602,112851.90625
1603,65536.25
1604,283857.875
1605,241644.59375
1606,166110.0
1607,163474.03125
1608,221122.28125
1609,184336.25
1610,145919.703125
1611,145973.84375
1612,169372.1875
1613,170463.25
1614,131281.359375
1615,89320.859375
1616,75554.3125
1617,89843.453125
1618,117427.1640625
1619,136600.125
1620,161191.03125
1621,142449.34375
1622,149873.546875
1623,279007.8125
1624,210955.0625
1625,119591.8984375
1626,168906.34375
1627,183440.8125
1628,289292.84375
1629,173645.578125
1630,355977.6875
1631,255080.640625
1632,249627.625
1633,166654.5625
1634,194169.65625
1635,169491.59375
1636,149056.9375
1637,193957.5625
1638,168302.234375
1639,182644.09375
1640,259119.828125
1641,171337.8125
1642,247095.171875
1643,215356.984375
1644,238147.46875
1645,193452.6875
1646,167249.09375
1647,159110.6875
1648,138814.8125
1649,135080.796875
1650,110698.90625
1651,126501.9765625
1652,88484.4609375
1653,103178.8203125
1654,149203.84375
1655,143773.359375
1656,143607.28125
1657,148963.140625
1658,149766.96875
1659,122962.125
1660,155282.34375
1661,436509.8125
1662,411766.0625
1663,394516.9375
1664,596359.25
1665,303633.5
1666,350354.5
1667,394543.25
1668,337085.5625
1669,293527.5625
1670,371951.3125
1671,261590.84375
1672,406320.8125
1673,298265.4375
1674,242838.265625
1675,192903.3125
1676,195175.34375
1677,218218.921875
1678,467037.40625
1679,381052.6875
1680,346885.1875
1681,248674.8125
1682,312429.9375
1683,171431.3125
1684,176815.46875
1685,172290.640625
1686,167925.15625
1687,166103.8125
1688,193802.421875
1689,194308.03125
1690,189035.140625
1691,172087.84375
1692,259880.578125
1693,157785.921875
1694,172253.015625
1695,162765.4375
1696,282995.34375
1697,167415.0625
1698,325738.84375
1699,323101.0
1700,260453.234375
1701,270618.125
1702,240613.21875
1703,246874.0
1704,285756.71875
1705,235722.71875
1706,421133.0625
1707,222542.875
1708,210080.71875
1709,279527.9375
1710,219775.71875
1711,260079.921875
1712,260338.0
1713,272054.53125
1714,237895.28125
1715,212218.03125
1716,185236.234375
1717,175870.84375
1718,138712.125
1719,206388.84375
1720,247920.140625
1721,165733.390625
1722,127917.375
1723,159662.765625
1724,207830.125
1725,237387.84375
1726,188438.640625
1727,146904.921875
1728,173626.703125
1729,170183.046875
1730,157249.328125
1731,122240.9453125
1732,129588.140625
1733,113332.71875
1734,122860.9609375
1735,131896.53125
1736,114859.546875
1737,293628.375
1738,260285.875
1739,244726.078125
1740,216979.625
1741,182162.9375
1742,164211.0625
1743,165665.59375
1744,321222.53125
1745,218808.671875
1746,152086.59375
1747,223484.640625
1748,218813.890625
1749,150338.65625
1750,121336.96875
1751,260357.859375
1752,93710.4921875
1753,143828.765625
1754,193743.46875
1755,166427.28125
1756,114808.6171875
1757,122772.6484375
1758,145595.8125
1759,166019.71875
1760,168241.40625
1761,147937.15625
1762,173024.359375
1763,183004.484375
1764,117967.1796875
1765,166318.59375
1766,183373.8125
1767,244640.4375
1768,141606.046875
1769,175059.09375
1770,148689.78125
1771,126643.328125
1772,136415.40625
1773,114742.7265625
1774,139481.125
1775,139039.65625
1776,132102.359375
1777,108857.078125
1778,135114.953125
1779,117094.5859375
1780,177530.375
1781,134205.078125
1782,95096.5
1783,141123.0
1784,110397.796875
1785,134860.6875
1786,142471.625
1787,159339.53125
1788,48613.37890625
1789,93668.234375
1790,67123.0625
1791,172439.078125
1792,168792.65625
1793,135422.625
1794,140911.1875
1795,134179.09375
1796,122581.59375
1797,118844.0078125
1798,124325.34375
1799,108336.9609375
1800,130477.9140625
1801,132786.0625
1802,136640.0
1803,147994.15625
1804,140226.953125
1805,140824.9375
1806,129150.8984375
1807,131027.9453125
1808,119137.125
1809,124708.078125
1810,142220.890625
1811,91738.2265625
1812,98754.6953125
1813,125062.7578125
1814,90170.921875
1815,61339.328125
1816,87953.4140625
1817,102769.9921875
1818,143609.1875
1819,135425.71875
1820,54158.453125
1821,128149.4921875
1822,144909.984375
1823,36722.3984375
1824,132832.671875
1825,125422.6328125
1826,99814.125
1827,101627.125
1828,137029.53125
1829,134090.828125
1830,139212.671875
1831,150728.5625
1832,66197.390625
1833,139470.75
1834,124091.0390625
1835,128681.734375
1836,127253.1484375
1837,95782.046875
1838,125239.1640625
1839,91626.75
1840,143627.8125
1841,141026.53125
1842,93925.3125
1843,114433.2421875
1844,140514.90625
1845,149873.546875
1846,154404.0
1847,166366.03125
1848,48613.37890625
1849,115507.09375
1850,119870.171875
1851,150572.6875
1852,124932.9375
1853,133913.828125
1854,167851.171875
1855,147780.34375
1856,217044.8125
1857,144355.484375
1858,145102.203125
1859,124934.015625
1860,148285.484375
1861,121052.1796875
1862,320320.09375
1863,280638.3125
1864,280638.3125
1865,362085.28125
1866,338800.46875
1867,217877.6875
1868,315840.96875
1869,210636.625
1870,222518.890625
1871,266316.125
1872,172285.71875
1873,234750.65625
1874,142687.296875
1875,205419.59375
1876,199279.734375
1877,207252.375
1878,191666.609375
1879,127965.6953125
1880,132350.015625
1881,246905.546875
1882,246926.28125
1883,195036.34375
1884,210542.625
1885,240079.15625
1886,306612.03125
1887,210495.65625
1888,281126.65625
1889,155260.125
1890,121205.8203125
1891,137544.734375
1892,99830.9765625
1893,135074.625
1894,128210.734375
1895,133619.265625
1896,120018.1875
1897,121167.1015625
1898,113028.125
1899,154270.34375
1900,153006.46875
1901,173991.875
1902,148885.171875
1903,215105.125
1904,149786.671875
1905,204424.84375
1906,171376.21875
1907,204517.28125
1908,110846.59375
1909,135463.4375
1910,119258.3046875
1911,223787.703125
1912,342581.375
1913,149310.609375
1914,43423.6484375
1915,304860.5625
1916,67495.6328125
1917,251498.40625
1918,137180.03125
1919,175570.875
1920,157185.609375
1921,405851.0625
1922,316808.4375
1923,227931.84375
1924,232856.0625
1925,185094.4375
1926,408548.8125
1927,134734.203125
1928,157440.359375
1929,127288.8359375
1930,137462.78125
1931,150367.46875
1932,138905.796875
1933,178620.484375
1934,173617.59375
1935,167306.046875
1936,185274.390625
1937,183766.65625
1938,172978.65625
1939,238241.0625
1940,187140.59375
1941,170206.09375
1942,177408.34375
1943,210277.359375
1944,388056.15625
1945,416613.90625
1946,135310.828125
1947,324171.375
1948,167884.15625
1949,255248.546875
1950,169410.796875
1951,252515.5
1952,214428.0
1953,167495.21875
1954,176560.359375
1955,133888.296875
1956,300849.6875
1957,156395.65625
1958,294572.71875
1959,148552.71875
1960,118804.9140625
1961,121743.0
1962,94663.34375
1963,105364.78125
1964,107337.34375
1965,141943.390625
1966,141423.3125
1967,291201.65625
1968,419704.5
1969,415658.65625
1970,406320.8125
1971,575259.375
1972,376372.0
1973,260079.921875
1974,335786.75
1975,596359.25
1976,260743.265625
1977,365291.8125
1978,366001.0625
1979,332102.6875
1980,199861.75
1981,339266.6875
1982,217679.125
1983,200052.828125
1984,166330.1875
1985,229337.125
1986,205732.875
1987,181908.265625
1988,174288.140625
1989,191144.546875
1990,212947.46875
1991,238589.390625
1992,210254.90625
1993,161234.234375
1994,229342.375
1995,174137.453125
1996,247421.296875
1997,313791.875
1998,334588.03125
1999,264178.875
2000,317117.34375
2001,262483.46875
2002,241995.125
2003,264222.46875
2004,274522.15625
2005,228244.203125
2006,225063.96875
2007,246343.890625
2008,213219.578125
2009,199279.734375
2010,194308.03125
2011,146499.34375
2012,170506.65625
2013,174625.21875
2014,195590.859375
2015,212218.03125
2016,193720.375
2017,193720.375
2018,121371.6875
2019,135289.921875
2020,117196.0234375
2021,95001.140625
2022,185553.59375
2023,151427.359375
2024,263253.59375
2025,371243.25
2026,171762.046875
2027,155451.109375
2028,147644.40625
2029,167846.6875
2030,281403.1875
2031,229581.5625
2032,249733.109375
2033,259317.09375
2034,169030.90625
2035,224753.8125
2036,189762.515625
2037,205547.15625
2038,337598.375
2039,239027.34375
2040,251250.765625
2041,289126.53125
2042,215270.734375
2043,178851.625
2044,160532.140625
2045,206017.171875
2046,140342.8125
2047,149873.546875
2048,142833.921875
2049,137983.953125
2050,173545.25
2051,99000.71875
2052,129942.578125
2053,148537.5625
2054,87113.203125
2055,150927.21875
2056,142811.859375
2057,120441.75
2058,220701.546875
2059,126178.2265625
2060,176530.734375
2061,173768.5
2062,125896.4765625
2063,115372.234375
2064,137982.640625
2065,116991.671875
2066,167864.140625
2067,119838.1640625
2068,143759.921875
2069,87510.71875
2070,121041.09375
2071,89065.9296875
2072,132549.96875
2073,136104.4375
2074,171297.625
2075,146265.359375
2076,120371.359375
2077,150572.6875
2078,121891.2421875
2079,131180.859375
2080,121974.5
2081,136368.1875
2082,119106.5625
2083,149025.375
2084,104786.078125
2085,120705.6484375
2086,105571.078125
2087,117749.578125
2088,98799.8203125
2089,72410.2421875
2090,122842.8046875
2091,118056.9921875
2092,127635.7578125
2093,126278.5
2094,124262.40625
2095,149873.546875
2096,77947.5625
2097,93453.640625
2098,144237.140625
2099,54973.421875
2100,66960.21875
2101,122545.59375
2102,125336.78125
2103,110814.25
2104,134286.375
2105,128812.75
2106,71614.625
2107,186372.0625
2108,124301.3984375
2109,110940.8203125
2110,134966.453125
2111,138838.78125
2112,146381.1875
2113,125194.7421875
2114,116121.75
2115,167494.109375
2116,123987.7734375
2117,145792.84375
2118,127496.5859375
2119,115329.109375
2120,120445.65625
2121,120371.359375
2122,119223.8515625
2123,68782.1328125
2124,158650.375
2125,132714.65625
2126,148907.3125
2127,158421.921875
2128,125508.0703125
2129,89839.25
2130,136773.640625
2131,147947.453125
2132,123471.40625
2133,125765.9140625
2134,119695.84375
2135,98954.28125
2136,88599.640625
2137,110220.9609375
2138,127495.25
